2423|168 TARIFA UNICA 120|12|11|12|81|120|30|11|11|711|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|24|2|-1|1|17|0||||||||||||
2425|Z_NoUso_166 TARIFA UNICA 60 DO|12|11|12|78|120|NA|11|11|712|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2427|Z_NoUso_167 TARIFA UNICA 85 DO|12|11|12|78|170|NA|11|11|713|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2429|Z_NoUso_168 TARIFA UNICA 120 D|12|11|12|81|240|NA|11|11|714|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2431|487 SGO|11|11|12|72|-2|20|11|17|715|1|40|1|0|0|0|1|1|1|1|1|0|-2|-2|30|25|2|50|1|17|0||||||||||||
2433|665 CUENTA OPTIMIZADA|11|11|12|71|0|20|12|17|716|1|20|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2435|666 BAM SPRING WIRELESS|11|11|12|72|0|NA|11|17|717|1|40|2|1|0|1|1|3|-1|-1|-1|0|-2|-2|30|-1|-2|44|-2|-1|||||||||||||
2437|169 PLAN FAMILIA 500|12|11|12|81|0|30|11|13|718|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2443|Z_NoUso_160 PLAN 40 ADICIONAL|12|11|12|101|80|NA|11|11|721|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2461|339 ECORP 15450|12|13|12|81|200|30|11|13|730|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|24|2|-1|1|17|0||||||||||||
3713|BAM_SUBTEL CONTROLADO CONECTA|12|13|12|121|0|63|11|16|1356|-2|40|1|1|1|-1|1|3|-2|-2|2|0|||30|-1|0|44|-2|-1|||||||||||||
1592|BAM_SUBTEL CONTROLADO 12 Mbps|11|13|12|121|0|63|11|16|296|-2|40|1|1|1|-1|1|3|-2|-2|2|0|||30|-1|0|44|-2|-1|||||||||||||
3639|Mi Pyme Correo 250|11|11|12|16|250|10|11|18|1319|1|40|1|1|0|-1|1|1|1|-2|1|0|||20|23|0|47|1|12|||||||||||||
3641|Mi Pyme Correo 350|11|11|12|16|350|10|11|18|1320|1|40|1|1|0|-1|1|1|1|-2|1|0|||20|22|0|-1|1|-1|||||||||||||
